showid,name,type,rating,duration,description,hook_text,genre,release_year,release_date,mood_tag,actors,creator,director,audio,subtitles,tags,similar_titles_id,production_country
80038288,Umrika,Movie,U/A 16+,1.6,"An ambitious man leaves his small Indian village for America. But when his letters to home stop coming, his brother sets out on his own adventure.",Sundance Film Festival attendees selected this coming-of-age story as the best World Cinema drama in 2015.,Drama,2015,2021-11-24,Understated;Bittersweet,Suraj Sharma;Tony Revolori;Smita Tambe;Adil Hussain;Rajesh Tailang;Prateik Babbar;Pramod Pathak;Amit Sial;Sauraseni Maitra,,Prashant Nair,Hindi [Original],English;Hindi;Tamil,Hindi-Language Movies;Bollywood Movies;Dramas;Independent Movies,81123050;70144331;81278142;81176968;70139542;70129396;80165849;80059331;81259883;81740214;81730353;70254346,India
81510752,Izla,Movie,U/A 16+,1.4167,"Two brothers accompany a group of vloggers on their search for a mythical island. But when they find it, they uncover one sinister secret after another.","Elisse Joson, Isabelle Daza and Beauty Gonzalez star.",Horror,2021,2021-11-24,Ominous;Raunchy;Scary,Paolo Contis;Archie Alemania;Beauty Gonzalez;Isabelle Daza;Elisse Joson;Sunshine Garcia;Analyn Barro;Aiko Climaco;Nino Muhlach,,Barry Gonzalez,Filipino [Original],English,Filipino;Comedy Movies;Horror Movies,81464329;80208806;81003028;81240831;81635888;81597575;81446739;81237994;81046394;80119177;80198988;80218656,Philippines
81504282,Tel Aviv on Fire,Movie,U/A 13+,1.6,A hapless Palestinian production assistant suddenly becomes the writer of a popular soap after finding unlikely inspiration at an Israeli checkpoint.,"Directed by Palestinian filmmaker Sameh Zoabi, this film won two awards and was nominated at the Venice Film Festival.",Comedy,2018,2021-11-24,Provocative,"Kais Nashif;Lubna Azabal;Yaniv Biton;Maisa Abd Elhadi;Nadim Sawalha;Salim Daw;Yousef ""Joe"" Sweid;Amer Hlehel;Laëtitia Eïdo;Ashraf Farah;Ula Tabari;Shifi Aloni",,Sameh Zoabi,Arabic [Original],English,Middle Eastern Movies;Dramas;Comedy Movies;Independent Movies;Social Issue Dramas,80188120;80113612;80082659;70285669;81443440;81612982;70228042;80178151;81585959;80098708;81447231;81424364,Middle East
81509796,Annaatthe (Telugu),Movie,U/A 16+,2.6833,"A local leader and his younger sister are inseparable, but as they begin to plan for her wedding, arising complications threaten to rupture their bond.",Padma Vibhushan and Dadasaheb Phalke Award recipient Rajinikanth headlines this family entertainer.,Drama,2021,2021-11-24,Emotional,Rajnikanth;Keerthy Suresh;Nayanthara;Jagapathi Babu;Khushbu Sundar;Meena;Prakash Raj;Soori,,Siva,Telugu,English,Dramas;Action & Adventure Movies,81091424;81509795;81699648;81462293;81436990;81508708;81508702;81427795;81611931;81555315;81671558;81604825,India
81509795,Annaatthe (Hindi),Movie,U/A 16+,2.6833,"A local leader and his younger sister are inseparable, but as they begin to plan for her wedding, arising complications threaten to rupture their bond.",Padma Vibhushan and Dadasaheb Phalke Award recipient Rajinikanth headlines this family entertainer.,Drama,2021,2021-11-24,Emotional,Rajnikanth;Keerthy Suresh;Nayanthara;Jagapathi Babu;Khushbu Sundar;Meena;Prakash Raj;Soori,,Siva,Hindi,English,Dramas;Action & Adventure Movies,81648072;81508717;81699649;81648103;81672761;81508718;81436990;81555298;81417659;81508719;81680653;81427795,India
81043365,Bruised,Movie,A,2.2,"Years after a humiliating defeat, an MMA fighter grabs one last shot at redemption when the young son she left behind comes back into her life.",Oscar winner Halle Berry stars in this gripping drama that also marks her debut as a director.,Drama,2021,2021-11-24,Gritty,Halle Berry;Adan Canto;Adriane Lenox;Sheila Atim;Valentina Shevchenko;Lela Loren;Nikolai Nikolaeff;Danny Boyd Jr.;Shamier Anderson;Stephen McKinley Henderson,,Halle Berry,English - Audio Description;English [Original];Hindi,English,Sports Movies;LGBTQ Movies;Dramas;Sports Dramas;Martial Arts Movies;US Movies,81028975;80191372;80117458;80992607;81691509;81121351;80223927;81435227;81614419;80216302;80096984;80195963,United States
81311852,The Fastest,TVSeries,U/A 7+,1 Season,"In this unpredictable and thrilling racing competition, drivers from the Middle East with something to prove battle on the track for a cash prize.",,Reality TV,2021,2021-11-23,Exciting,,,,,,Middle Eastern TV Shows;Competition Reality TV;Sports & Fitness;Reality TV,80190009;80189648;81195982;80203254;81196690;80194704;81199095;81399204;81208067;80135640;81505384;80204890,Middle East
81112112,Jonas Brothers Family Roast,Movie,U/A 16+,1.1333,"Kevin, Joe and Nick face down quick wits and deep cuts in this comedy special featuring Pete Davidson, John Legend and more. Hosted by Kenan Thompson.","Priyanka Chopra Jonas, Danielle Jonas and Sophie Turner join in on the fiery family fun, filmed before a live audience.",Comedy,2021,2021-11-23,Raunchy;Goofy,Joe Jonas;Nick Jonas;Kevin Jonas;Kenan Thompson;Priyanka Chopra Jonas;Sophie Turner;Danielle Jonas;Pete Davidson;Lilly Singh;Jack Whitehall,,Alex Van Wagner,English - Audio Description;English [Original],English,TV Comedies;Stand-Up Comedy;US TV Shows,81073637;81386962;81229595;81324386;81060252;80174687;81094382;81146335;81111733;80158919;80994222;81134934,United States
81094883,Reasonable Doubt: A Tale of Two Kidnappings,TVSeries,U/A 16+,1 Season,A fender bender that turned into a kidnapping case leads documentalist Roberto Hernández to expose the truth behind Mexico's flawed justice system.,This compelling four-part documentary series was directed by Roberto Hernández (“Presumed Guilty”).,Documentary,2021,2021-11-23,Investigative;Emotional,,,,,,Mexican;Crime TV Shows;Docuseries;Social & Cultural Docs;True Crime Documentaries,81123826;81134165;81273461;81511776;81002192;81314321;81045551;81353946;81306172;81404182;81169145;80224905,Mexico
81416735,Waffles + Mochi's Holiday Feast,Movie,U,0.4667,"On the first-ever Freezie Day, Waffles and Mochi learn that holiday traditions aren't just about food. They're about making memories with those you love!","A festive special for the whole family featuring Michelle Obama, Tracee Ellis Ross and chef Samin Nosrat (""Salt Fat Acid Heat"").",Kids,2021,2021-11-23,Feel-Good,Michelle Zamora;Russ Walko;Michelle Obama;Andy Hayward;Diona Elise Burnett;Taleia Gilliam;Johanna Unger;Piotr Michael;Jonathan Kidder;George Konner;Ellie Nicklaw;Tracee Ellis Ross;Samin Nosrat;Lyric Lewis,,Jeremy Konner,English - Audio Description;English [Original];Hindi,English,Kids' TV;Family Features;Family Watch Together TV;Children & Family Movies;Education for Kids;US Movies,81035680;81609457;80108159;81128389;80215086;81091578;81009946;81615858;81279322;81294811;81416349;81272431,United States
81193794,Outlaws,Movie,A,2.1667,"What started as a crush leads a bullied teenager to a new group of friends and a summer of burglaries, heists, love and more in 1978 Girona.","Nominated for six Goyas, including Best Adapted Screenplay and Best Newcomer Actor (Chechu Salgado).",Drama,2021,2021-11-22,Gritty;Intimate;Exciting,Marcos Ruiz;Begoña Vargas;Chechu Salgado;Santiago Molero;Carlos Serrano;Jorge Aparicio;Xavi Sáez;Carlos Oviedo;Xavier Martín;Daniel Ibáñez;Víctor Manuel Pajares;Cintia García,,Daniel Monzón,English;Spanish (Spain) - Audio Description;Spanish (Spain) [Original],English;English;Spanish (Spain),Spanish;Dramas;Movies Based on Books,81308434;81348771;81080942;80242912;80133153;81321674;80997602;81268316;81286570;81586657;81133447;80093107,Spain
81412247,Most Eligible Bachelor,Movie,U/A 16+,2.3833,"Harsha is a smart, successful expat ready to marry whomever his parents choose... until he falls for a candid stand-up comedian they don’t approve of.",Akhil Akkineni and Pooja Hegde star in this breezy rom-com.,Romance,2021,2021-11-22,Charming;Feel-Good;Romantic,Akhil Akkineni;Pooja Hegde,,Bommarillu Baskar,Telugu [Original],English,Romantic Comedies;Dramas;Comedy Movies;Romantic Movies;Telugu-Language Movies,81382265;81512222;81504459;81273583;81582585;81346056;80203159;81486768;81605073;81252029;81382264;81740214,India
81436207,New World,TVSeries,U/A 7+,1 Season,"In this reality show, six celebs strategize and sabotage to earn virtual currency they can cash in on the final day of their stay on a utopian island.","From the creators of ""Running Man,"" a competition of wits, fibs and luck starring Lee Seung-gi, Eun Ji-won and more.",Reality TV,2021,2021-11-20,Exciting,Lee Seung-gi;Eun Ji-won;Kim Hee-chul;Cho Bo-ah;Park Na-rae;KAI,Cho Hyo-jin;Go Min-seok,,,,Korean;Competition Reality TV;Reality TV,81653386;81651185;80209553;81635888;81587446;81631016;81436209;81474612;81590663;81095953;81502033;81645371,South Korea
70299544,Miss Granny,Movie,U/A 13+,2.0667,"After learning she's to be sent to a rest home, an elderly widow goes for a walk and wanders into a photo studio, where she emerges as a 20-year-old.",,Comedy,2014,2021-11-2,Quirky;Heartfelt,Na Moon-hee;Shim Eun-kyung;Park In-hwan;Sung Dong-il;Hwang Jung-min;Lee Jin-uk;Kim Hyeon-sook;Jinyoung;Kim Seul-ki;Ha Yeon-ju;Kim Soo-hyun;Jang Kwang;Choi Hwa-jung,,Hwang Dong-hyuk,Korean [Original],English;Korean,Korean;Dramas;Comedy Movies,80226233;70241118;81413901;81306293;81697985;81472752;81093951;80214451;81716080;80025266;80188351;81697983,South Korea
81227142,Camp Confidential: America's Secret Nazis,Movie,U/A 13+,0.6,"In this animated documentary short, WWII vets reveal a secret US military camp near Washington where Jewish soldiers hosted and interrogated Nazi POWs.","This half-hour documentary is co-directed by Daniel Sivan and Mor Loushy, who also helmed 2018's ""The Oslo Diaries.""",Documentary,2021,2021-11-2,Provocative;Investigative,Arno Mayer;Peter Weiss,,Daniel Sivan;Mor Loushy,English - Audio Description;English [Original],English,Israeli;Documentaries;Historical Documentaries,21477429;80989924;81672035;80201488;80106791;80138915;81488464;81303911;81474104;81331646;80989772;80211648,Israel
70241118,Silenced,Movie,A,2.0667,"Amid a multitude of cover-ups, a caring teacher attempts to publicly expose faculty members who are molesting students who are deaf.",,Drama,2011,2021-11-2,Dark;Suspenseful;Emotional,Gong Yoo;Jung Yu-mi;Kim Hyeon-soo;Jeong In-seo;Baek Seung-hwan;Jang Kwang;Kim Min-sang;Im Hyeon-seong;Kim Joo-ryoung,,Hwang Dong-hyuk,Korean [Original],English;Korean,Korean;Dramas;Movies Based on Books;Courtroom Movies;Movies Based on Real Life;Social Issue Dramas,80223050;81342504;81310261;81393386;81349306;80226357;80214451;81312802;80158577;70299544;80241947;81472752,South Korea
81159137,Extinct,Movie,U/A 7+,1.4167,"Two cute, fuzzy creatures accidentally time-travel to the future... where they're extinct! Can this doughnut-shaped duo save their species?","An animated comedy with the voices of Adam DeVine, Rachel Bloom, Zazie Beetz, Ken Jeong, Jim Jefferies and Catherine O'Hara.",Kids,2021,2021-11-19,Goofy,Adam Devine;Rachel Bloom;Ken Jeong;Zazie Beetz;Jim Jefferies;Catherine O'Hara;Henry Winkler;Alex Borstein,,David Silverman,English - Audio Description;English [Original],English,Family Features;Children & Family Movies;Comedy Movies;US Movies,81050165;80195962;81381727;81002813;81370442;81354554;81349324;80161029;81191856;80095314;81267965;81437290,United States
81149184,"tick, tick...BOOM!",Movie,U/A 13+,1.9167,"On the brink of turning 30, a promising theater composer navigates love, friendship and the pressure to create something great before time runs out.","Andrew Garfield stars as ""Rent"" creator Jonathan Larson in this moving musical drama directed by Lin-Manuel Miranda.",Musical,2021,2021-11-19,Emotional,Andrew Garfield;Alexandra Shipp;Vanessa Hudgens;Robin de Jesús;Joshua Henry;Bradley Whitford;Tariq Trotter;Judith Light,,Lin-Manuel Miranda,English - Audio Description;English [Original];Hindi,English,Movies based on a Play;Dramas;Musicals;US Movies,81044418;60024946;81349306;80223779;60000724;80169498;81426667;80202753;81043755;81672780;81697985;81388090,United States
81251991,Blown Away: Christmas,TVSeries,U/A 7+,1 Season,'Tis the season for five returning artists to fill the hot shop with festive designs. One will win cash for the stocking — a merry Christmas indeed!,"""Queer Eye"" star Bobby Berk and art professor Katherine Gray host the holiday edition of the glassblowing series.",Reality TV,2021,2021-11-19,Exciting,Bobby Berk,,,,,Canadian;Competition Reality TV;Reality TV,80215147;81199095;81207686;81437299;81046153;81196469;81094391;81090012;81152744;81032737;81319212;81075536,Canada
81423086,Dhamaka,Movie,U/A 13+,1.7333,"When a cynical ex-TV news anchor gets an alarming call on his radio show, he sees a chance for a career comeback — but it may cost him his conscience.","Ram Madhvani (“Neerja”) directs this suspense thriller starring Kartik Aaryan, Mrunal Thakur and Amruta Subhash.",Thriller,2021,2021-11-19,,Kartik Aaryan;Amruta Subhash;Mrunal Thakur;Vishwajeet Pradhan;Vikas Kumar,,Ram Madhvani,English;Hindi - Audio Description;Hindi [Original];Tamil;Telugu,English;Hindi,Hindi-Language Movies;Bollywood Movies;Thriller Movies,81076113;81436989;81112446;81225175;80177776;81039382;81320770;80164904;81144153;81269716;81305487;81382262,India
81256675,Hellbound,TVSeries,A,1 Season,"Unearthly beings deliver bloody condemnations, sending individuals to hell and giving rise to a religious group founded on the idea of divine justice.","From ""Train to Busan"" director Yeon Sang-ho, a gory thriller starring Yoo Ah-in, Kim Hyun-joo and Park Jeong-min.",Thriller,2021,2021-11-19,Violent;Dark;Suspenseful,Yoo Ah-in;Kim Hyun-joo;Park Jeong-min;Won Jin-a;Yang Ik-june;Kim Do-yoon;Kim Shin-rock;Ryu Kyung-soo;Lee Re,Yeon Sang-ho;Choi Gyu-seok,,,,Korean;TV Mysteries;Crime TV Shows;K-dramas based on Webtoon;TV Thrillers;Horror TV Serials,81061734;81098012;81457374;80200575;80180171;81240831;81237994;81520295;81307048;81040344;81397558;80990668,South Korea
81346057,Love Me Instead,Movie,A,2.0667,"Accompanied by a ward, a prisoner travels to his hometown to reconnect with his daughter and make amends, but a tragic truth mars his journey.",,Drama,2021,2021-11-19,Sentimental;Intimate,Sarp Akkaya;Songül Öden;Ercan Kesal;Aleyna Özgeçen;Füsun Demirel;Sinan Arslan;Ali Seçkiner Alıcı;Ushan Çakır;Doğukan Polat,,Mehmet Ada Öztekin,English;Turkish - Audio Description;Turkish [Original],English;English;Turkish,Turkish;Dramas;Social Issue Dramas,81334946;81350683;80134420;81346323;81334952;81239779;81103322;81590491;81465128;81610274;81346062;81303889,Turkey
81513706,Procession,Movie,A,1.9667,Six men who were sexually abused by Catholic clergy as boys become a makeshift family and find empowerment by creating films inspired by their trauma.,"Executive produced by Davis Guggenheim, Academy Award-winning director of ""An Inconvenient Truth.""",Documentary,2021,2021-11-19,Investigative;Emotional,,,Robert Greene,English - Audio Description;English [Original],English,Documentaries;Biographical Documentaries;US Movies,80158844;81040370;81620852;80122179;80118101;81292539;81435357;80214706;80226649;81097791;80097321;81380539,United States
80207033,Cowboy Bebop,TVSeries,A,1 Season,"Long on style and perpetually short on cash, bounty hunters Spike, Jet and Faye trawl the solar system looking for jobs. But can they outrun Spike's past?","John Cho, Mustafa Shakir and Daniella Pineda star in this live-action adaptation of Shinichiro Watanabe's classic anime.",Sci-Fi,2021,2021-11-19,Offbeat,John Cho;Mustafa Shakir;Daniella Pineda;Elena Satine;Alex Hassell;Tamara Tunie;Mason Alexander Park;Geoff Stults;Rachel House,,,,,Music;Sci-Fi TV;TV Action & Adventure;US TV Shows,80001305;80097140;81094067;80174608;81054853;80149259;80217863;81418302;81001991;81033445;81721676;70202899,United States
81262270,The Princess Switch 3: Romancing the Star,Movie,U/A 7+,1.7667,"When a priceless Christmas relic is stolen, royal look-alikes Margaret and Stacy turn to audacious doppelgänger Fiona — and her dashing ex — for help.","Vanessa Hudgens returns in three delightful roles opposite Remy Hii, Nick Sagar and Sam Palladio in this rom-com sequel.",Romance,2021,2021-11-18,Charming;Romantic,Vanessa Hudgens;Nick Sagar;Sam Palladio;Remy Hii;Will Kemp;Amanda Donohoe;Florence Hall;Ricky Norwood;Suanne Braun;Mark Fleischmann,,Mike Rohl,English - Audio Description;English [Original],English,Family Features;Children & Family Movies;Romantic Comedies;Dramas;Comedy Movies;Romantic Movies;US Movies,80242926;81084350;80160759;80238204;81026188;81029841;81228331;81416312;80245601;80242446;60033290;80177441,United States
